ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_ru-RU	Translation_en-US
UiSchema	PartyGeneralData	ui-label	goalOfFinancialActivity	goalOfFinancialActivity	Цель финансово-хозяйственной деятельности	goalOfFinancialActivity
UiSchema	PartyGeneralData	ui-label	financialState	financialState	Финансовое положение	financialState
UiSchema	PartyGeneralData	ui-label	businessReputation	businessReputation	Деловая репутация	businessReputation
UiSchema	PartyGeneralData	ui-label	incomeSource	incomeSource	Источник происхождения денежных средств	incomeSource
UiSchema	PartyGeneralData	ui-label	noTIN	noTIN	TIN нет	noTIN
UiSchema	PartyGeneralData	ui-label	taxResidence	taxResidence	Страна налогового резидентства	taxResidence
UiSchema	PartyGeneralData	ui-label	descriptionForGoalOfFinancialActivity	descriptionForGoalOfFinancialActivity	Описание цели финансово-хозяйственной деятельности	descriptionForGoalOfFinancialActivity
UiSchema	PartyGeneralData	ui-label	descriptionForIncomeSource	descriptionForIncomeSource	Описание источника происхождения денежных средств	descriptionForIncomeSource
UiSchema	PartyGeneralData	ui-label	isPodFt	isPodFt	ПОД/ФТ	isPodFt
UiSchema	PartyGeneralData	ui-label	Nonresident code	Nonresident code	Код нерезидента	Nonresident code
UiSchema	PartyGeneralData	ui-label	lastUpdateDate	lastUpdateDate	Дата обновления ПД клиента по 115 ФЗ	lastUpdateDate
UiSchema	PartyGeneralData	ui-label	OKPO	OKPO	ОКПО	OKPO
UiSchema	PartyGeneralData	ui-label	OKVED	OKVED	ОКВЭД	OKVED
DataSchema	PartyGeneralData	field-title	TINAbsenceReason	TINAbsenceReason	Причина отсутствия TIN	TINAbsenceReason
UiSchema	PartyGeneralData	ui-label	TINAbsenceReason	TINAbsenceReason	Причина отсутствия TIN	TINAbsenceReason
Rule	PartyGeneralDataValidationPartyGeneralData	rule	validation@isEmptyRegistrationCountry	validationPartyGeneralData	E: Не заполнено поле: Страна регистрации	E: validation@isEmptyRegistrationCountry
Rule	PartyGeneralDataValidationPartyGeneralData	rule	validation@isEmptySegment	validationPartyGeneralData	E: Не заполнено поле: Сегмент	E: validation@isEmptySegment
Rule	PartyGeneralDataValidationPartyGeneralData	rule	validation@INNWarningForNaturalPerson	validationPartyGeneralData	E: ИНН не проходит валидацию	E: validation@INNWarningForNaturalPerson
Rule	PartyGeneralDataValidationPartyGeneralData	rule	validation@INNErrorEmpty	validationPartyGeneralData	E: ИНН не заполнено	E: validation@INNErrorEmpty
Rule	PartyGeneralDataValidationPartyGeneralData	rule	validation@isEmptyBeneficiaryOwner	validationPartyGeneralData	E: Необходимо заполнить бенефициарного владельца	E: validation@isEmptyBeneficiaryOwner
Rule	PartyGeneralDataValidationPartyGeneralData	rule	validation@isEmptyRelationGoal	validationPartyGeneralData	E: Не заполнено поле: Цель установки отношений	E: validation@isEmptyRelationGoal
Rule	PartyGeneralDataValidationPartyGeneralData	rule	validation@isEmptySuggestedRelationType	validationPartyGeneralData	E: Не заполнено поле: Предполагаемый характер отношений	E: validation@isEmptySuggestedRelationType
Rule	PartyGeneralDataValidationPartyGeneralData	rule	validation@isEmptyGoalOfFinancialActivity	validationPartyGeneralData	E: Не заполнено поле: Цель финансово-хозяйственной деятельности	E: validation@isEmptyGoalOfFinancialActivity
Rule	PartyGeneralDataValidationPartyGeneralData	rule	validation@isEmptyBusinessReputation	validationPartyGeneralData	E: Не заполнено поле: Деловая репутация	E: validation@isEmptyBusinessReputation
Rule	PartyGeneralDataValidationPartyGeneralData	rule	validation@isEmptyIncomeSource	validationPartyGeneralData	E: Не заполнено поле: Источник происхождения денежных средств	E: validation@isEmptyIncomeSource
Rule	PartyGeneralDataValidationPartyGeneralData	rule	validation@isEmptyTIN	validationPartyGeneralData	E: Заполните TIN или укажите, что TIN нет	E: validation@isEmptyTIN
Rule	PartyGeneralDataValidationPartyGeneralData	rule	validation@illegalTINSymbols	validationPartyGeneralData	E: Должно содержать только латинские символы и цифры	E: validation@illegalTINSymbols
Rule	PartyGeneralDataValidationPartyGeneralData	rule	validation@anotherNaturalPersonIsRequired	validationPartyGeneralData	E: Необходимо указать бенефициарного владельца	E: validation@anotherNaturalPersonIsRequired
Rule	PartyGeneralDataValidationPartyGeneralData	rule	validation@taxResidenceIsRequired	validationPartyGeneralData	E: Необходимо указать налоговое резидентство	E: validation@taxResidenceIsRequired
Rule	PartyGeneralDataValidationPartyGeneralData	rule	validation@duplicatesExist	validationPartyGeneralData	E: Обнаружен дубль	E: validation@duplicatesExist
Rule	PartyGeneralDataValidationPartyGeneralData	rule	validation@incorrectINNKIOForNonResident	validationPartyGeneralData	E: ИНН (КИО) для нерезидента должен содержать только цифры	E: validation@incorrectINNKIOForNonResident
Rule	PartyGeneralDataValidationPartyGeneralData	rule	validation@isEmptyDescriptionForGoalOfFinancialActivity	validationPartyGeneralData	E: Не заполнено поле: Описание цели финансово-хозяйственной деятельности	E: validation@isEmptyDescriptionForGoalOfFinancialActivity
Rule	PartyGeneralDataValidationPartyGeneralData	rule	validation@isEmptyDescriptionForIncomeSource	validationPartyGeneralData	E: Не заполнено поле: Описание источника происхождения денежных средств	E: validation@isEmptyDescriptionForIncomeSource
Rule	PartyGeneralDataValidationPartyGeneralData	rule	validation@INNError	validationPartyGeneralData	E: ИНН не проходит валидацию	E: validation@INNError
Rule	PartyGeneralDataValidationPartyGeneralData	rule	validation@illegalNonResidentCode	validationPartyGeneralData	E: Код нерезидента не проходит валидацию	E: validation@illegalNonResidentCode
Rule	PartyGeneralDataValidationPartyGeneralData	rule	validation@isEmptyFinancialState	validationPartyGeneralData	E: Не заполнено поле: Финансовое положение	E: validation@isEmptyFinancialState
UiSchema	PartyGeneralData	ui-label	BeneficiaryOwners	BeneficiaryOwners	Список бенефициарных владельцев	BeneficiaryOwners
UiSchema	PartyGeneralData	ui-label	beneficiaryOwnerPartyName	beneficiaryOwnerPartyName	Ф. И. О.	beneficiaryOwnerPartyName
UiSchema	PartyGeneralData	ui-label	fraction	fraction	Доля, %	fraction
UiSchema	PartyGeneralData	ui-label	refreshBeneficiaryOwners	refreshBeneficiaryOwners	Обновить данные бенефициарных владельцев	refreshBeneficiaryOwners
Rule	PartyGeneralDataValidationPartyGeneralData	rule	validation@wrongFraction	validationPartyGeneralData	E: Доля не должна превышать 100%	E: wrongFraction
Rule	PartyGeneralDataValidationPartyGeneralData	rule	validation@isEmptyBeneficiaryOwnerQuestionnaire2	validationPartyGeneralData	E: У бенефициарного владельца ${entity.partyFullName} не заполнена анкета бенефициарного владельца	E: isEmptyBeneficiaryOwnerQuestionnaire2
Rule	PartyGeneralDataValidationPartyGeneralData	rule	validation@isEmptyTINAbsenceReason	validationPartyGeneralData	E: Не указана причина отсутствия TIN	E: validation@isEmptyTINAbsenceReason
DataSchema	PartyGeneralData	field-title	documentsValidationDate	documentsValidationDate	Дата валидации документов	documentsValidationDate
DataSchema	PartyGeneralData	field-title	anotherNaturalPersons	anotherNaturalPersons	Другие контрагенты	anotherNaturalPersons
DataSchema	PartyGeneralData	field-title	anotherNaturalPerson	anotherNaturalPerson	Другой контрагент	anotherNaturalPerson
DataSchema	PartyGeneralData	field-title	fraction	fraction	Фракция	fraction
DataSchema	PartyGeneralData	field-title	duplicatesCount	duplicatesCount	Количество дубликатов	duplicatesCount
DataSchema	PartyGeneralData	field-title	duplicateMasterNumber	duplicateMasterNumber	Главный номер дубликата	duplicateMasterNumber
DataSchema	PartyGeneralData	field-title	lastUpdateDate	lastUpdateDate	Дата последнего обновления	lastUpdateDate
DataSchema	PartyGeneralData	field-title	innerBankId	innerBankId	Внутренний банковский id	innerBankId
